 2019-08-30 00:07:36,306 [P5764/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.14.0 application starting on PAPA
 2019-08-30 00:07:54,868 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncBackOfficeContext - Loading up Sync Handlers : 16
 2019-08-30 00:07:54,994 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncApplicationEventHandler - Running uSync Import: Group = default Folder = ~/uSync/data/ Force = False
 2019-08-30 00:07:55,094 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Running Import: DataType
 2019-08-30 00:07:55,101 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.IDataTypeDefinition
 2019-08-30 00:07:55,149 [P5764/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2019-08-30 00:07:55,149 [P5764/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2019-08-30 00:07:55,149 [P5764/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving [Umbraco.Core.Persistence.Mappers.MapperForAttribute]Umbraco.Core.Persistence.Mappers.BaseMapper
 2019-08-30 00:07:55,174 [P5764/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved [Umbraco.Core.Persistence.Mappers.MapperForAttribute]Umbraco.Core.Persistence.Mappers.BaseMapper (took 24ms)
 2019-08-30 00:07:55,408 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.IDataTypeDefinition
 2019-08-30 00:07:55,424 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.IDataTypeDefinition
 2019-08-30 00:07:56,876 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Handler Import Complete: 38 Items 3 changes 0 failures
 2019-08-30 00:07:56,876 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Running Import: Template
 2019-08-30 00:07:56,877 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.ITemplate
 2019-08-30 00:07:57,159 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.ITemplate
 2019-08-30 00:07:57,160 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.ITemplate
 2019-08-30 00:07:57,160 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.ITemplate
 2019-08-30 00:07:57,161 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.ITemplate
 2019-08-30 00:07:57,161 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.ITemplate
 2019-08-30 00:07:57,161 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.ITemplate
 2019-08-30 00:07:57,161 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.ITemplate
 2019-08-30 00:07:57,162 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.ITemplate
 2019-08-30 00:07:57,162 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.ITemplate
 2019-08-30 00:07:57,162 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.ITemplate
 2019-08-30 00:07:57,162 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.ITemplate
 2019-08-30 00:07:58,815 [P5764/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2019-08-30 00:07:58,815 [P5764/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2019-08-30 00:07:58,816 [P5764/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.ICacheRefresher
 2019-08-30 00:07:58,835 [P5764/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.ICacheRefresher (took 19ms)
 2019-08-30 00:07:59,335 [P5764/D2/T1] WARN  Jumoo.uSync.Core.Serializers.TemplateSerializer - Cannot find underling template file, so we cannot create the template
 2019-08-30 00:07:59,336 [P5764/D2/T1] WARN  Jumoo.uSync.Core.Serializers.TemplateSerializer - Can't get a template path?
 2019-08-30 00:07:59,713 [P5764/D2/T1] WARN  Jumoo.uSync.Core.Serializers.TemplateSerializer - Cannot find underling template file, so we cannot create the template
 2019-08-30 00:07:59,713 [P5764/D2/T1] WARN  Jumoo.uSync.Core.Serializers.TemplateSerializer - Can't get a template path?
 2019-08-30 00:07:59,732 [P5764/D2/T1] WARN  Jumoo.uSync.Core.Serializers.TemplateSerializer - Cannot find underling template file, so we cannot create the template
 2019-08-30 00:07:59,733 [P5764/D2/T1] WARN  Jumoo.uSync.Core.Serializers.TemplateSerializer - Can't get a template path?
 2019-08-30 00:07:59,753 [P5764/D2/T1] WARN  Jumoo.uSync.Core.Serializers.TemplateSerializer - Cannot find underling template file, so we cannot create the template
 2019-08-30 00:07:59,753 [P5764/D2/T1] WARN  Jumoo.uSync.Core.Serializers.TemplateSerializer - Can't get a template path?
 2019-08-30 00:08:00,072 [P5764/D2/T1] WARN  Jumoo.uSync.Core.Serializers.TemplateSerializer - Cannot find underling template file, so we cannot create the template
 2019-08-30 00:08:00,073 [P5764/D2/T1] WARN  Jumoo.uSync.Core.Serializers.TemplateSerializer - Can't get a template path?
 2019-08-30 00:08:00,100 [P5764/D2/T1] WARN  Jumoo.uSync.Core.Serializers.TemplateSerializer - Cannot find underling template file, so we cannot create the template
 2019-08-30 00:08:00,101 [P5764/D2/T1] WARN  Jumoo.uSync.Core.Serializers.TemplateSerializer - Can't get a template path?
 2019-08-30 00:08:00,119 [P5764/D2/T1] WARN  Jumoo.uSync.Core.Serializers.TemplateSerializer - Cannot find underling template file, so we cannot create the template
 2019-08-30 00:08:00,119 [P5764/D2/T1] WARN  Jumoo.uSync.Core.Serializers.TemplateSerializer - Can't get a template path?
 2019-08-30 00:08:00,169 [P5764/D2/T1] WARN  Jumoo.uSync.Core.Serializers.TemplateSerializer - Cannot find underling template file, so we cannot create the template
 2019-08-30 00:08:00,169 [P5764/D2/T1] WARN  Jumoo.uSync.Core.Serializers.TemplateSerializer - Can't get a template path?
 2019-08-30 00:08:00,734 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Handler Import Complete: 36 Items 24 changes 0 failures
 2019-08-30 00:08:00,734 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Running Import: DocumentType
 2019-08-30 00:08:00,735 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.IContentType
 2019-08-30 00:08:05,477 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.IContentType
 2019-08-30 00:08:05,482 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.IContentType
 2019-08-30 00:08:05,485 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.IContentType
 2019-08-30 00:08:05,487 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.IContentType
 2019-08-30 00:08:05,501 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.IContentType
 2019-08-30 00:08:05,508 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.IContentType
 2019-08-30 00:08:05,516 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.IContentType
 2019-08-30 00:08:05,523 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.IContentType
 2019-08-30 00:08:05,528 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.IContentType
 2019-08-30 00:08:05,531 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.IContentType
 2019-08-30 00:08:05,537 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.IContentType
 2019-08-30 00:08:05,541 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.IContentType
 2019-08-30 00:08:05,546 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Processing a Delete: Umbraco.Core.Models.IContentType
 2019-08-30 00:08:06,621 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Handler Import Complete: 38 Items 14 changes 0 failures
 2019-08-30 00:08:06,621 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Running Import: MediaType
 2019-08-30 00:08:09,017 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Handler Import Complete: 3 Items 0 changes 0 failures
 2019-08-30 00:08:09,018 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Running Import: Languages
 2019-08-30 00:08:09,230 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Handler Import Complete: 2 Items 0 changes 0 failures
 2019-08-30 00:08:09,230 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Running Import: DictionaryItem
 2019-08-30 00:08:09,231 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Handler Import Complete: 0 Items 0 changes 0 failures
 2019-08-30 00:08:09,232 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Running Import: macro
 2019-08-30 00:08:09,232 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.Logging - Handler Import Complete: 0 Items 0 changes 0 failures
 2019-08-30 00:08:09,239 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncApplicationEventHandler - Setting up Events default
 2019-08-30 00:08:09,247 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - ### uSync.BackOffice Processed 117 items with 41 changes ###
 2019-08-30 00:08:09,248 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete Robots Disallowed - Checkbox Conditional Displayer Umbraco.Core.Models.IDataTypeDefinition Not found 
 2019-08-30 00:08:09,249 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete Robots Manual Enabled - Checkbox Conditional Displayer Umbraco.Core.Models.IDataTypeDefinition Not found 
 2019-08-30 00:08:09,249 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete О нас - naviTitle - Textbox Umbraco.Core.Models.IDataTypeDefinition Not found 
 2019-08-30 00:08:09,249 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete DebugPage Umbraco.Core.Models.ITemplate Not found 
 2019-08-30 00:08:09,249 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete dokTip Umbraco.Core.Models.ITemplate Not found 
 2019-08-30 00:08:09,250 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete About Umbraco.Core.Models.ITemplate Not found 
 2019-08-30 00:08:09,250 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete DocType_1 Umbraco.Core.Models.ITemplate Not found 
 2019-08-30 00:08:09,250 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete ServicePageList Umbraco.Core.Models.ITemplate Not found 
 2019-08-30 00:08:09,250 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete Projects1 Umbraco.Core.Models.ITemplate Not found 
 2019-08-30 00:08:09,250 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete HomePage Umbraco.Core.Models.ITemplate Not found 
 2019-08-30 00:08:09,251 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete Contacts Umbraco.Core.Models.ITemplate Not found 
 2019-08-30 00:08:09,251 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete Projects Umbraco.Core.Models.ITemplate Not found 
 2019-08-30 00:08:09,251 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete Service_Item Umbraco.Core.Models.ITemplate Not found 
 2019-08-30 00:08:09,251 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete AboutPage Umbraco.Core.Models.ITemplate Not found 
 2019-08-30 00:08:09,251 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete About_Page1 Umbraco.Core.Models.ITemplate Not found 
 2019-08-30 00:08:09,252 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Import Контакты Umbraco.Core.Models.ITemplate  D:\$00 WebEvolution\ImperiumStroy\ImperiumStroySite\uSync\data\Template\contacts_page\Contacts_Page.config
 2019-08-30 00:08:09,252 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Import Выполненные проекты Umbraco.Core.Models.ITemplate Can't get template path (are template files missing?) D:\$00 WebEvolution\ImperiumStroy\ImperiumStroySite\uSync\data\Template\projects\Projects.config
 2019-08-30 00:08:09,252 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Import Ремонт квартиры-студии Umbraco.Core.Models.ITemplate  D:\$00 WebEvolution\ImperiumStroy\ImperiumStroySite\uSync\data\Template\service_item_page\Service_Item_Page.config
 2019-08-30 00:08:09,252 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Import О компании Umbraco.Core.Models.ITemplate Can't get template path (are template files missing?) D:\$00 WebEvolution\ImperiumStroy\ImperiumStroySite\uSync\data\Template\_layout\aboutpage\AboutPage.config
 2019-08-30 00:08:09,252 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Import About_Page Umbraco.Core.Models.ITemplate Can't get template path (are template files missing?) D:\$00 WebEvolution\ImperiumStroy\ImperiumStroySite\uSync\data\Template\_layout\about_page1\About_Page1.config
 2019-08-30 00:08:09,253 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Import Контакты Umbraco.Core.Models.ITemplate Can't get template path (are template files missing?) D:\$00 WebEvolution\ImperiumStroy\ImperiumStroySite\uSync\data\Template\_layout\contacts\Contacts.config
 2019-08-30 00:08:09,253 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Import Контакты Umbraco.Core.Models.ITemplate  D:\$00 WebEvolution\ImperiumStroy\ImperiumStroySite\uSync\data\Template\_layout\contacts_page\Contacts_Page.config
 2019-08-30 00:08:09,253 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Import Главная Umbraco.Core.Models.ITemplate Can't get template path (are template files missing?) D:\$00 WebEvolution\ImperiumStroy\ImperiumStroySite\uSync\data\Template\_layout\homepage\HomePage.config
 2019-08-30 00:08:09,253 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Import Выполненные проекты Umbraco.Core.Models.ITemplate Can't get template path (are template files missing?) D:\$00 WebEvolution\ImperiumStroy\ImperiumStroySite\uSync\data\Template\_layout\projects\Projects.config
 2019-08-30 00:08:09,254 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Import Projects Umbraco.Core.Models.ITemplate Can't get template path (are template files missing?) D:\$00 WebEvolution\ImperiumStroy\ImperiumStroySite\uSync\data\Template\_layout\projects1\Projects1.config
 2019-08-30 00:08:09,254 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Import Ремонт квартиры-студии Umbraco.Core.Models.ITemplate Can't get template path (are template files missing?) D:\$00 WebEvolution\ImperiumStroy\ImperiumStroySite\uSync\data\Template\_layout\service_item\Service_Item.config
 2019-08-30 00:08:09,254 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Import Ремонт квартиры-студии Umbraco.Core.Models.ITemplate  D:\$00 WebEvolution\ImperiumStroy\ImperiumStroySite\uSync\data\Template\_layout\service_item_page\Service_Item_Page.config
 2019-08-30 00:08:09,254 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete debugPage Umbraco.Core.Models.IContentType Not found 
 2019-08-30 00:08:09,254 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete aboutPage Umbraco.Core.Models.IContentType Not found 
 2019-08-30 00:08:09,255 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete dokTip Umbraco.Core.Models.IContentType Not found 
 2019-08-30 00:08:09,255 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete aboutPage Umbraco.Core.Models.IContentType Not found 
 2019-08-30 00:08:09,255 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete aboutPage Umbraco.Core.Models.IContentType Not found 
 2019-08-30 00:08:09,255 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete docType_1 Umbraco.Core.Models.IContentType Not found 
 2019-08-30 00:08:09,255 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete about Umbraco.Core.Models.IContentType Not found 
 2019-08-30 00:08:09,256 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete service_List_Page Umbraco.Core.Models.IContentType Not found 
 2019-08-30 00:08:09,256 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete homePage Umbraco.Core.Models.IContentType Not found 
 2019-08-30 00:08:09,256 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete contacts Umbraco.Core.Models.IContentType Not found 
 2019-08-30 00:08:09,256 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete projects Umbraco.Core.Models.IContentType Not found 
 2019-08-30 00:08:09,256 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete service_Item Umbraco.Core.Models.IContentType Not found 
 2019-08-30 00:08:09,257 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete projects_Page Umbraco.Core.Models.IContentType Not found 
 2019-08-30 00:08:09,257 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncAction - Action: Delete aboutPage Umbraco.Core.Models.IContentType Not found 
 2019-08-30 00:08:09,261 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncActionLogger - Saving uSync Report: D:\$00 WebEvolution\ImperiumStroy\ImperiumStroySite\App_Data\temp\uSync\20190830_000809_Startup.config
 2019-08-30 00:08:09,283 [P5764/D2/T1] INFO  Jumoo.uSync.BackOffice.uSyncApplicationEventHandler - uSync Complete (16217ms)
 2019-08-30 00:08:09,410 [P5764/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2019-08-30 00:08:09,887 [P5764/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2019-08-30 00:08:10,881 [P5764/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 35847ms)
 2019-08-30 00:08:10,885 [P5764/D2/T1] INFO  Umbraco.Web.ExamineStartup - Forcing index InternalIndexSet to be unlocked since it was left in a locked state
 2019-08-30 00:08:10,889 [P5764/D2/T1] INFO  Umbraco.Web.ExamineStartup - Forcing index ExternalIndexSet to be unlocked since it was left in a locked state
 2019-08-30 00:08:14,021 [P5764/D2/T14] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - New ApplicationUrl detected: http://localhost:57816/umbraco
 2019-08-30 00:08:14,023 [P5764/D2/T14] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:57816/umbraco (UmbracoModule request)
 2019-08-30 00:08:15,803 [P5764/D2/T14] INFO  umbraco.content - Load Xml from file...
 2019-08-30 00:08:15,921 [P5764/D2/T14] INFO  umbraco.content - Loaded Xml from file.
 2019-08-30 00:08:19,007 [P5764/D2/T14] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2019-08-30 00:08:19,008 [P5764/D2/T14] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2019-08-30 00:08:19,008 [P5764/D2/T14] INFO  Umbraco.Core.PluginManager - Resolving Umbraco.Core.PropertyEditors.IParameterEditor
 2019-08-30 00:08:19,033 [P5764/D2/T14] INFO  Umbraco.Core.PluginManager - Resolved Umbraco.Core.PropertyEditors.IParameterEditor (took 25ms)
 2019-08-30 00:09:16,824 [P5764/D2/T22] INFO  umbraco.BusinessLogic.Log - Log scrubbed.  Removed all items older than 2019-08-29 00:09:16
 2019-08-30 00:15:34,917 [P5764/D2/T58] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2019-08-30 00:15:34,917 [P5764/D2/T58] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2019-08-30 00:15:34,917 [P5764/D2/T58] INFO  Umbraco.Core.PluginManager - Resolving [Umbraco.Web.Trees.TreeAttribute]Umbraco.Web.Trees.TreeController
 2019-08-30 00:15:34,959 [P5764/D2/T58] INFO  Umbraco.Core.PluginManager - Resolved [Umbraco.Web.Trees.TreeAttribute]Umbraco.Web.Trees.TreeController (took 41ms)
 2019-08-30 00:15:37,983 [P5764/D2/T58] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2019-08-30 00:15:37,984 [P5764/D2/T58] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2019-08-30 00:15:37,984 [P5764/D2/T58] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IAction
 2019-08-30 00:15:38,308 [P5764/D2/T58] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IAction (took 324ms)
 2019-08-30 00:16:55,230 [P5764/D2/T58] INFO  Umbraco.Core.Security.BackOfficeSignInManager - Event Id: 0, state: Login attempt succeeded for username Developer from IP address ::1
 2019-08-30 00:16:55,237 [P5764/D2/T58] INFO  Umbraco.Core.Security.BackOfficeSignInManager - Event Id: 0, state: User: Developer logged in from IP address ::1
